path	classification	delivery_boundary	proposed_template_id	evidence_reason
src/Parrot.Core/Llm/LLMProviderException.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/LLMReasoningKind.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/LLMRequest.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/LLMRole.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/LLMToolCall.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/LLMToolDefinition.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/LlmJsonContext.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/ModelAliasCatalog.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/ModelAliasDefinition.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/ModelAliasIcon.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/ModelAliasIconColor.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/ModelAliasSnapshot.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/ModelCapabilities.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/ModelCatalogue.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/ModelMetadataFields.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/ModelRouter.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/ModelSelector.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/ModelVariant.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/OpenAICompatibleOptions.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/OpenAICompatibleProvider.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/OpenCodeGoProvider.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/OpenRouterModelDecoder.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/ProviderBuildContext.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/ProviderErrors.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/ProviderImplementations.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/ProviderModel.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/ProviderModels.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/ProviderRegistry.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/ProviderRegistryBuilder.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/ReasoningOptions.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/ReasoningVariants.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/ResolvedModelSelection.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/RetryingProvider.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/StandardModelDecoder.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/StoredApiKeySource.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/SubscriptionUsage.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/ToolCallAssembly.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/UsageCredits.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/UsageWindow.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Llm/Wire/BoundedStream.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
